time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1773293246.8582468,95,106,255,255,255,255,8,214,255,34,152,36,92,254,138,214,134,42,45,239
1773293247.006709,175,251,255,255,255,255,8,255,255,34,152,36,92,254,138,214,134,42,45,239
1773293247.158132,255,141,254,253,255,255,6,255,255,34,152,36,91,254,138,214,134,42,45,239
1773293247.308178,79,30,255,255,255,255,26,255,255,34,155,35,91,254,170,214,134,42,45,240
1773293247.458115,159,175,255,255,255,254,37,255,255,34,162,32,90,254,253,214,134,42,45,240
1773293247.608171,239,64,255,0,15,255,30,255,255,34,171,28,90,254,100,215,134,42,45,240
1773293247.758395,63,210,254,255,255,255,8,255,255,34,179,24,89,254,188,215,134,42,45,240
1773293247.908489,143,99,255,255,255,255,0,135,255,34,188,20,89,254,34,216,134,42,43,239
1773293248.05665,223,244,255,255,255,255,3,190,255,34,189,20,87,254,32,216,134,42,43,239
1773293248.205419,47,134,255,255,255,255,10,255,255,34,189,20,86,254,32,216,134,42,41,240
1773293248.357989,127,23,255,255,255,255,20,255,255,34,189,20,86,254,32,216,134,42,41,239
1773293248.508214,192,168,7,19,15,246,46,255,255,34,190,19,87,254,48,216,134,42,41,240
1773293248.658145,31,58,255,0,0,0,58,255,255,34,194,17,88,254,100,216,134,42,41,240
1773293248.808028,111,203,255,255,255,255,51,255,255,34,203,13,88,254,205,216,134,42,41,239
1773293248.955698,191,92,255,255,255,255,11,255,255,34,210,10,87,254,20,217,134,42,41,240
1773293249.106855,15,238,255,0,15,255,2,255,255,34,219,6,87,254,122,217,134,42,41,240
1773293249.258354,95,127,249,239,240,5,2,118,255,34,226,3,83,254,188,217,134,42,41,239
1773293249.408015,175,16,255,0,15,255,30,255,255,34,226,3,83,254,188,217,134,42,41,240
1773293249.558142,255,162,255,255,255,255,7,161,255,34,226,3,82,254,188,217,134,42,41,240
1773293249.708181,79,51,255,255,255,254,0,137,255,34,226,3,81,254,200,217,134,42,41,240
1773293249.858188,144,207,0,1,15,253,21,157,255,34,232,0,82,254,2,218,134,42,41,240
1773293250.008169,239,96,254,255,255,255,28,191,255,33,240,253,81,254,94,218,134,42,41,240
1773293250.1583428,63,241,255,255,255,255,14,255,255,33,246,250,81,254,160,218,134,42,43,240
1773293250.3083,143,130,245,233,240,12,19,255,255,33,254,246,79,254,254,218,134,42,43,240
1773293250.4567769,223,20,255,0,0,0,146,255,255,49,6,242,74,254,82,219,134,42,47,240
1773293250.608153,47,166,255,255,255,255,73,255,255,49,5,243,74,254,72,219,134,42,45,240
1773293250.758192,127,54,255,255,255,255,24,255,255,49,5,243,73,254,72,219,134,42,45,240
1773293250.908169,207,199,255,255,255,255,44,243,255,49,5,243,73,254,74,219,134,42,47,240
1773293251.058198,31,88,255,254,255,254,59,200,255,49,10,240,72,254,132,219,134,42,45,240
1773293251.2068338,111,233,255,255,255,255,79,255,255,49,23,234,72,254,22,220,134,42,45,240
1773293251.358186,191,123,255,255,255,255,73,255,255,49,33,230,71,254,132,220,134,42,45,240
1773293251.506725,15,12,255,255,255,255,43,101,255,49,39,227,71,254,202,220,134,42,47,240
1773293251.6581419,95,157,255,255,255,255,170,252,255,49,39,227,70,254,202,220,134,42,47,240
1773293251.808331,175,47,255,255,255,255,94,255,255,49,39,227,70,254,202,220,134,42,45,240
1773293251.9581828,255,192,255,255,255,255,84,255,255,49,40,226,69,254,206,220,134,42,45,240
1773293252.1082711,64,81,2,7,15,249,107,255,255,49,43,225,70,254,247,220,134,42,45,240
1773293252.256793,159,227,255,255,255,255,176,255,255,49,52,220,72,254,94,221,134,42,45,240
1773293252.408127,239,116,255,255,255,255,94,255,255,49,61,216,72,254,190,221,134,42,45,240
1773293252.556201,63,5,255,255,255,255,62,255,255,49,69,213,71,254,20,222,134,42,45,240
1773293252.708218,143,151,255,255,255,255,224,66,255,49,71,212,70,254,44,222,134,42,43,240
